"Menestrèrs Gascons : Associacion d'artistas musiciens, cantaires e dançaires promovent la transmission deu patrimòni artistic occitan peu mejan d'estagis, de cors, e autas intervencions.","Menestrèrs Gascons : Association d'artistes musiciens, chanteurs et danseurs promouvant la transmission du patrimoine artistique occitan via des stages, des cours, et autres interventions.",gascon
"Musèu Joana de Labrit : Lo Musèu Joana de Labrit, istòria deu protestantisme bearnés, que v'invita a descobrir quate sègles d'istòria en Bearn, de las originas de la Refòrma dinc au començament deu sègle XXau.","Musée Jeanne d'Albret Le Musée Jeanne d'Albret, histoire du protestantisme béarnais, vous invite à découvrir quatre siècles d'histoire en Béarn, des origines de la Réforme au début du XXe siècle.",gascon
"Alotjada hens la Maison de Joana de Labrit, ua mansa borguesa deu sègle XVau au còr de la vila d'Ortès (Pirenèus Atlantics), l'exposicion permanenta que conta lo caminament estonant deus huganauts, en seguir los eveniments bearnés e francés.","Situé dans la Maison de Jeanne d'Albret au cœur d'Orthez, l'exposition retrace le parcours étonnant des huguenots au rythme des évènements béarnais et français.",gascon
"Ostau Bearnés : Despuish mei de trenta ans, l'Ostau Bearnés que tribalha au sostien e a la promocion de la lenga e de la cultura occitanas, en la lor expression biarnesa.","Ostau Bearnés : Depuis plus de trente ans, l'Ostau Bearnés travaille au soutien et à la promotion de la langue et de la culture occitanes, dans leur expression béarnaise.",gascon
"Enrasigada a Pau, la Maison de la Cultura Biarnesa qu'amassa las associacions culturaus biarnesas e qu'afavoreish atau la coordinacion e l'escambi en un esperit d'amistat, d'obertura e de tolerància.","Enracinée à Pau, la Maison de la Culture Béarnaise rassemble les associations culturelles béarnaises et favorise ainsi la coordination et l'échange dans un esprit d'amitié, d'ouverture et de tolérance.",gascon
Ostau Marmandés (ATP) Lòc de vita e de difusion deu patrimòni immateriau noste : Las activitats de l'associacion nosta que son multiplas e que participan a la sauvaguarda e a la difusion deu patrimòni immateriau noste.,Ostau Marmandés (ATP) Lieu de vie et de diffusion de notre patrimoine immatériel : Les activités de notre association sont multiples et participent à la sauvegarde et à la diffusion de notre patrimoine immatériel.,gascon
"Los membres de l'associacion nosta que pòden participar aus diferents talhèrs perpausats : cors de lenga, velhadas gasconas, teatre, canta polifonica.","Les membres de notre association peuvent participer aux différents ateliers proposés : cours de langue, veillées gasconnes, théâtre, chants polyphoniques.",gascon
"Que permeten de practicar e de sauvaguardar la lenga occitana, classificada au patrimòni immateriau de l'Unesco en via d'extincion.","Ils permettent de pratiquer et de sauvegarder la langue occitane, classée au patrimoine immatériel de l'Unesco en voie d'extinction.",gascon
"Los talhèrs d'acordeon, las repeticions musicaus, las danças tradicionaus, lo teatre gascon, la canta que mantienen aqueras practicas de tradicions oraus que ns'an legat los davancèrs nostes.","Les ateliers d'accordéons, les répétitions musicales, les danses traditionnelles, le théâtre gascon, le chant maintiennent ces pratiques de traditions orales que nous ont léguées nos ainés.",gascon
Quilhas de nau : Aqueste siti que'vs presenta eras Quilhas de 9.,"Quilhas de nau : Les Quilles de 9 se pratiquent dans le Sud Ouest de la France, notamment en Béarn, Landes et Hautes Pyrénées.",gascon
"Aqueste espòrt (hèra originau aparentat dab eth bowling i era petanca) que's pratica peth Sud-oest de França i que demora pro chic conegut deth gran public. Que vatz descobrir aqueste jòc hòrt complexe i saber a on i podetz har, o sonque espiar a i har.","Ce sport traditionnel est affilié à la Fédération Française de Bowling & Sport de Quilles. Ici vous trouverez les règles de ce sport, les manifestations (compétitions, animations, écoles... ) et des photos.",gascon
"Quilhas de Sheis : Que trobaratz sus aqueste site tota l'actualitat de las Quilhas de Sheis : calendari, resultats de las competicions, classaments, fòtos e diferents articles de premsa...","Quilles de 6 : Vous trouverez sur ce site toute l'actualité des Quilles de Six : calendrier, résultats des compétitions, classements, photos et différents articles de presse…",gascon
Bona visita !,Bonne visite !,gascon
"Tiss'liens 64 : Tiss'liens 64 qu'a per mira de crear ligams, solidaritat enter las personas, las associacions o organismes divèrs, e d'ajudar o de promòver tota activitat creant ligams sociaus intergeneracionaus o amiant un sostien materiau o morau.","Tiss'liens 64 : Tiss'liens 64 a pour but de créer des liens, de la solidarité entre les personnes, les associations ou divers organismes, et d'aider ou de promouvoir toutes activités créant des liens sociaux intergénérationnels ou apportant un soutien matériel ou moral.",gascon
"Associacions (dont sòcias dab convencion) : Ací Gasconha : L'associacion que s'ei dat per vocacion de préner en carga, en la mesura deus sons mejans tot çò qui pòt pertocar la lenga, la cultura, lo patrimòni gascons, especiaument dens l'Aglomeracion Còsta Basca Ador (Baiona, Anglet, Biàrritz, Lo Bocau), lo Baish-Ador.","Associations (dont partenaires sous convention) : Ací Gasconha : L'association s'est donnée pour vocation de prendre en charge dans la mesure de ses moyens tout ce qui peut concerner la langue, la culture, le patrimoine gascons, spécialement dans l'Agglomération Côte Basque Adour (Bayonne, Anglet, Biarritz, Boucau), le Bas-Adour.",gascon
"Amicale Laïque Pouillon : L'Associacion nomentada ""AMICALE LAÏQUE – FOYER DES JEUNES ET D'EDUCATION POPULAIRE "" qu'estó creada a Polhon en deceme de 1946 e publicada au Jornau Oficiau lo 11 de genèr de 1947.","Amicale Laïque Pouillon : L'Association dénommée ""AMICALE LAÏQUE – FOYER DES JEUNES ET D'EDUCATION POPULAIRE "" a été créée à Pouillon en décembre 1946 et publiée au Journal Officiel le 11 janvier 1947.",gascon
Que s'ageish d'ua Associacion d'Educacion Populara regida per la lei deu 1 èr de julhet de 1901.,Il s'agit d'une Association d'Education Populaire régie par la loi du 1er juillet 1901.,gascon
"Asson Animation : L'associacion qu'a per tòca : d'organizar manifestacions artisticas, culturaus, esportivas, artisanaus e comerciaus ; de favorizar lo desvelopament economic e toristic deu vilatge d'Asson ; de constituir un hialat vast de relacions enter los poblants de la comuna d'Asson.","Asson Animation : L'association a pour but d'organiser des manifestations artistiques, culturelles, sportives, artisanales et commerciales ; de favoriser le développement économique et touristique du village d'Asson ; de constituer un large réseau de relations entre les habitants de la commune d'Asson.",gascon
"Chancaires de St Pé de Léren : Aus estremaus deus gaves de Pau e d'Auloron, los Chancaires que s'i hèn dempuish shishanta ans tà la transmission de la cultura nosta : danças, cants e chancas taus petits e grans, creacion d'espectacles, escòla de musica, cors de lenga… CREPA : Objècte de l'associacion : organizar escambis escolars, esportius, culturaus ; favorizar l'organizacion d'encontres, visitas o sedenças de grops qui poscan aviar ligams culturaus e d'amistat enter diferents país e regions.","Chancaires de St Pé de Léren : implantés aux confins des gaves de Pau et d'Oloron, entre Peyrehorade et Salies-de-Béarn, les Chancaires (échassiers) œuvrent depuis plus de soixante ans pour la transmission de la culture locale.",gascon
Cultura de Noste : La nosta associacion qu'amassa los promotors de la nosta cultura e de la nosta lenga bearnesa.,"Danses, chants, échasses pour petits et grands, création de spectacles, école de musique, cours de langue…",gascon
"Qu'organiza cors de lenga dab l'ajuda deu CFPÒC, obraders de canta, de dança e tanben manifestacions divèrsas entà har víver la nosta cultura, en sostien a la Calandreta.","CREPA : Objet de l'association : organiser des échanges scolaires, sportifs, culturels ; favoriser l'organisation de rencontres, visites ou séances de groupes suscitant ainsi des liens culturels et d'amitié entre différents pays et différentes régions Cultura de Noste : Notre association rassemble les amoureux de notre culture et de notre langue béarnaise.",gascon
Esquiròt : L' associacion qu'a per tòca : * de promòver l'ensenhament bilingüe francés-gascon en los establiments escolars publics de Sent Martin de Senhans ; * d'organizar e de participar a activitats extraescolaras entà valorizar e difusir la lenga e la cultura occitana.,Esquiròt : L'association a pour buts de promouvoir l'enseignement bilingue français-gascon dans les établissements scolaires publics de Saint Martin de Seignanx ; d'organiser et de participer à des activités extrascolaires pour valoriser et diffuser la langue et la culture occitane.,gascon
"Foyer Rural de Montardon : Lo Larèr Rurau de Montardon que perpausa mantuas activitats culturaus e esportivas, au demiei de las quaus cors d'occitan deu Biarn.","Foyer Rural de Montardon : Le Foyer Rural de Montardon propose de multiples activités culturelles et sportives, dont des cours d'occitan du Béarn.",gascon
"Le Réveil sauvagnonnais : Lo Desvelh Sauvanhonés qu'ei ua associacion shens but lucratiu, gerida per benevòles.","Le réveil sauvagnonnais : Le Réveil Sauvagnonnais est une Association à but non lucratif, gérée par des bénévoles.",gascon
Qu'ei afiliada a la LIGA de l'Ensenhament 64 e a d'autas Federacions esportivas.,Elle est affiliée à la LIGUE de l'Enseignement 64 et à d'autres Fédérations sportives.,gascon
Parlem en Aussau : Mesa en plaça de cors de biarnés entaus adultes e tota accion a favor de la lenga biarnesa en la vath d'Aussau.,Parlem en Aussau : Mise en place de cours de béarnais pour adultes et toutes actions en faveur de la langue béarnaise sur la vallée d'Ossau.,gascon
"Pè de gat : L'associacion qu'a per tòca la sauvaguarda, lo desvelopament e la mesa en valor de la lenga e de la cultura gasconas.","Pè de gat : l'association a pour objet la sauvegarde, le développement et la mise en valeur de la langue et de la culture gasconnes.",gascon
"Las soas activitats que son : talhèrs entaus mainats, toponimia, organizacion de manifestacions.","Ses activités sont : ateliers pour les enfants, toponymie, organisation de manifestations.",gascon
"Transmetem : Promocion, difusion e aprentissatge de la lenga biarnesa e mesa en plaça de las activitats de tipe educatiu, esportiu e culturau qui emplegan la lenga occitana deu Biarn e de Gasconha.","Transmetem : Promotion, diffusion et apprentissage de la langue béarnaise et mise en place des activités d'ordre éducatif, sportif et culturel utilisant la langue occitane du Béarn et de Gascogne.",gascon
Apréner l'occitan,Apprendre l'occitan,gascon
"La lenga occitana e las variantas soas Qu'ei abans tot, e shens nada ambigüitat, en lo respècte de la varianta locau de l'occitan que son hèits los cors en question.","La langue occitane et ses variantes C'est avant tout, et sans ambigüité aucune, dans le respect de la variante locale de l'occitan que seront impartis les cours en question.",gascon
"Qu'ei lavetz hòrt naturaument en la soa varianta bearnesa que serà ensenhat en Bearn, en gascon deu Baish-Ador en la region eponima, en gascon deu bordalés en la metropòli, en lengadocian en haut-agenés, en lemosin en Peiregòrd, etc. Quin apréner l'occitan Lo CFPÒC Novèla Aquitània que'vs perpausa diferentas formulas : Los cors Setmanèrs Los estagis immersius : ne saber mei.","C'est donc tout naturellement dans sa variante béarnaise qu'il sera enseigné en Béarn, en gascon du Bas-Adour dans la région du même nom, en gascon bordelais dans la métropole, en languedocien dans le haut-agenais, en limousin dans le Périgord, etc.",gascon
La formacion a distància : ne saber mei.,Comment apprendre l'occitan ?,gascon
Un cors setmanèr deu CFPÒC Novèla Aquitània qu'ei ua òra e mieja de cors entà un aprentissatge en immersion cada setmana !,"Le CFPÒC Nouvelle-Aquitaine vous propose différentes formules : Les cours hebdomadaires / Setmanèrs Les stages immersifs La formation à distance Focus sur les cours hebdomadaires, aussi appelés Setmanèrs Les cours hebdomadaires du CFPÒC, c'est une heure et demie de cours pour un apprentissage en immersion chaque semaine !",gascon
Lo CFPÒC Novèla Aquitània que'vs perpausa cors en grops redusits.,Le CFPÒC Nouvelle-Aquitaine vous propose des cours en petit groupe.,gascon
"Deu nivèu començant dinc au nivèu avançat, lo Centre de Formacion Professionau Occitan que'vs perpausa cors variats entà aquesir las basas dab la mira de poder seguir ua conversacion de la vita vitanta : Leçons tematicas dab la mira d'aquesir vocabulari Gramatica e conjugason Apercebut de la literatura (presentacion de libes, extrèits d'òbras), de la cultura occitana e l'istòria soa.","Du niveau débutant au niveau confirmé, le Centre de Formation Professionnelle Occitan vous propose des cours variés afin d'acquérir les bases pour pouvoir suivre une conversation de la vie quotidienne : Leçons thématiques visant à acquérir du vocabulaire Grammaire et conjugaison Aperçu de la littérature (présentation de livres, extraits d'ouvrages), de la culture occitane et de son histoire.",gascon
"Començar de l'annada : diluns, lo 25 de seteme de 2017. Se voletz har obrir un cors au ras de casa, contactatz-nse !","Début de l'année de cours : lundi 25 septembre 2017. nota : Si vous souhaitez faire ouvrir un cours près de chez vous, contactez-nous !",gascon
Estagi PARLAR de Carnaval,Stage Parlar de Carnaval,gascon
Carnaval qu'arriba e lo tèma Cridar d'augan ne permet pas briga de's guardar la lenga a la pòcha !,"Carnaval arrive et le thème ""Cridar"" (Crier) de cette année ne permet en aucun cas de garder sa langue dans sa poche !",gascon
Lo parat tà desligar las lengas qu'ei arribada dab aqueth navèth estagi PARLAR que's tienerà lo dissabte 3 de heurèr a l'Ostau Bearnés a Pau dont e podetz arretrobar lo programa ací.,L'occasion de délier les langues est venue pour ce nouveau stage Parlar qui aura lieu samedi 3 février à l'Ostau Bearnés à Pau dont vous pouvez retrouver le programme ici.,gascon
Entersenhas mei pertocant los estagis PARLAR sus la pagina consacrada.,Plus de détails concernant les stages Parlar sur la page consacrée.,gascon
A lèu !,A bientôt !,gascon
Ensenhaires Educacion Nacionau (ENSENHAR,Enseignants Education Nationale (ENSENHAR,gascon
Ensenhar l'occitan en lo public : Lo CFPÒC Novèla Aquitània que's carga de la formacion continua en lenga occitana entà l'obtencion de l'abilitacion o de la certificacion en lenga regionau taus ensenhaires de l'Educacion Nacionau (1 èr e 2 au grads).,Enseigner l'occitan dans l'enseignement public : Le CFPÒC Nouvelle-Aquitaine se charge de la formation continue en langue occitane pour l'obtention de l'habilitation ou de la certification en langue régionale pour les enseignants de l'Education Nationale (1er et 2nd degrés).,gascon
Lo dispositiu ENSENHAR Professor que beneficia deu sostien de la region Navèra Aquitània via l'Ofici public de la lenga occitana e tanben lo de l'Educacion nacionau.,"Le dispositif ENSENHAR Professeur bénéficie du soutien de la région Nouvelle Aquitaine via l'Office public de la langue occitane, ainsi que celui de l'Education nationale.",gascon
"En efèit, despuish 2019, lo rectorat de l'academia de Bordèu qu'assegura un manteniment totau deu salari de l'ensenhaire pendent la totalitat de la formacion.","En effet, depuis 2019 le rectorat de l'académie de Bordeaux assure un maintien total du salaire de l'enseignant durant la totalité de la formation.",gascon
L'objectiu d'aqueste dispositiu qu'ei de promòver lo desvolopament de la cordèra bilingua lenga regionau occitan en l'ensenhament public.,Ce dispositif a pour objectif de promouvoir le développement de la filière bilingue langue régionale-occitan dans l'enseignement public.,gascon
"La formacion : Que s'ageish d'ua formacion intensiva de 468 òras, repartidas en 10 mes taus ensenhaires deu 1 èr grad e deu 2nd grad.",La formation : Il s'agit d'une formation intensive d'un total de 468 heures réparties sur 10 mois pour les enseignants des 1er et 2nd degré.,gascon
"Que's debana aus nostes locaus o en un site decentralizat (Vilanuèva d'Òlt 47 per exemple), 4 dias per setmana, dab 7 setmanas d'estagi despartidas enter classas d'arcuelh e lo CAPÒC.","Elle se déroule dans nos locaux ou sur un site décentralisé (Villeneuve-sur-lot 47 par exemple), 4 jours par semaine et comprend 7 semaines de stage réparties entre des classes d'accueil et le CAPÒC.",gascon
"L'objectiu d'aquera formacion qu'ei multiple : aquesir un nivèu de lenga correspondent au nivèu B1/B2 du QECRL (passatge deu DCL exigit), aquesir los apèrs lingüistics e culturaus necessaris a l'ensenhament bilingüe, arribar a ua autonomia lengatgèra pròcha d'un locutor natiu entà formar locutors futurs.","L'objectif de cette formation est multiple : acquérir un niveau de langue correspondant au niveau B1/B2 du CECRL (passage du DCL exigé), acquérir les outils linguistiques et culturels nécessaires à l'enseignement bilingue, parvenir à une autonomie langagière proche d'un locuteur natif pour former de futurs locuteurs.",gascon
Tots los ensenhaires qui seguín aquera formacion qu'obtienón lo DCL e tanben l'abilitacion/certificacion.,Tous les enseignants ayant suivi cette formation ont obtenu le DCL (B2 ou C1) et leur habilitation/certification.,gascon
"Testimònis : Sandrine L. – Professora de las Escòlas Dens l'encastre de la convencion entre la Region Novèla Aquitània e l'Academia de Bordèu, que beneficièi d'un conget de formacion de 6 mes e de la borsa  ENSENHAR , entà ensenhar en classa bilingua.","Témoignage : Sandrine L. – Professeur des Ecoles Dans le cadre de la convention entre la Région Aquitaine et l'Académie de Bordeaux, j'ai bénéficié d'un congé de formation de 6 mois et de la bourse  ENSENHAR  afin d'enseigner en classe bilingue.",gascon
"Au cap de la formacion professionau deu CFPÒC Novèla Aquitània, que podoi obtiéner lo nivèu B2 deu DCL, e l'abilitacion en lenga de l'Educacion Nacionau.","A l'issue de la formation professionnelle du CFPÒC Nouvelle-Aquitaine, j'ai pu obtenir le niveau B2 du DCL et l'habilitation en langue de l'Education Nationale.",gascon
"Au dia de uei en pòste en classa bilingua deus Pirenèus-Atlantics, que participi atau aus besonhs de personau qualificat, en respóner a la demanda creishenta d'oberturas de classas bilinguas en Novèla Aquitània.","Actuellement en poste dans une classe bilingue des Pyrénées Atlantiques, je participe ainsi aux besoins de personnel qualifié répondant à la demande croissante d'ouvertures de classes bilingues en Aquitaine.",gascon
"Qu'arremercii l'equipa pedagogica deu CFPÒC Novèla Aquitània per las soas competéncias e la soa eficacitat, pendent aquera formacion.",Je remercie l'équipe pédagogique du CFPÒC Nouvelle-Aquitaine pour ses compétences et son efficacité au cours de cette formation.,gascon
Pauline I. – Professora de las Escòlas Qu'ensenhèi en francés de 2012 a 2015.,Pauline I. – Professeur des Ecoles J'ai enseigné en français de 2012 à 2015.,gascon
"Au mes de deceme de 2015, qu'integrèi ua formacion de 6 mes tà passar ua abilitacion en lenga nosta.","Au mois de décembre 2015, j'ai intégré une formation de 6 mois pour passer une habilitation en occitan.",gascon
"Desempuish aquesta formacion, qu'obtienoi un pòste miei-temps mairau/miei-temps elementari.","Depuis cette formation, j'ai obtenu un poste mi-temps maternelle/mi-temps élémentaire.",gascon
Tornar préner los cors dens la lenga qu'ei hèra ric e motivant.,Reprendre les cours en langue est très riche et motivant.,gascon
"De mei, ne m'agradava pas d'ensenhar aus petits de 3 ans mes… en occitan, be me'n dau ua !","De plus, enseigner aux petits de 3 ans ne me plaisait pas trop mais... En occitan, sans problème !",gascon
"De véder la rapiditat dens los aprentissatges e l'estrambòrd deus mainats per la lenga, que m'a balhat hami de demorar dab aquèth nivèu.","De voir la rapidité dans leurs apprentissages et l'enthousiasme des enfants pour la langue, cela m'a donné envie de rester avec ce niveau.",gascon
"Dab los mei grans, qu'ei hèra enriquidor de poder har ligams enter las duas lengas.","Avec les plus grands, c'est très enrichissant de pouvoir faire des liens entre les deux langues.",gascon
"Personaument, que soi engatjada dab duas associacions occitanas.","Personnellement, je suis engagée auprès de deux associations occitanes.",gascon
"Dinc ací, n'escambiavi pas briga.","Jusqu'ici, je n'échangeais pas du tout.",gascon
"Que comprenèvi, mes ne gausavi pas parlar.","Je comprenais, mais n'osais pas parler.",gascon
"Adara, que poish escambiar dab los autes shens aver a cercà'm los mots.","Maintenant, je peux échanger avec les autres sans avoir à chercher mes mots.",gascon
Que passèi 6 mes deus bons au CFPÒC Novèla Aquitània.,J'ai passé 6 excellents mois au CFPÒC Nouvelle-Aquitaine.,gascon
"Qu'i anavi 3 còps setmana, çò qui'm permetèva d'assimilar e de tribalhar serenament los punts de gramatica e de vocabulari.","J'y allais 3 fois par semaine, ce qui me permettait d'assimiler et de travailler sereinement les points de grammaire et de vocabulaire.",gascon
L'equipa qu'èra formidabla.,L'équipe était formidable.,gascon
"La directora Marie-Hélène e las formadoras Claire, Nathalie e Laure qu'èran planvolentas dab nosautes.","La directrice Marie-Hélène et les formatrices Claire, Nathalie et Laure étaient bienveillantes avec nous.",gascon
"L'ambient qu'èra hèra bon, qu'i anavam dab lo sorríder.","L'ambiance était très bonne, on y allait avec le sourire.",gascon
"Que tribalhavam per petits grops, deu còp, que progressàvam hèra viste.","On travaillait par petits groupes, du coup, on progressait très vite.",gascon
"Au cap de 6 mes, mentre qu'avèvi un nivèu pro feblòt en arribar, que passèi lo B2.","Au bout de 6 mois, alors que j'avais un niveau un peu faible en arrivant, j'ai passé le B2.",gascon
"Augan, que preni enqüèra cors tà poder passar lo C1.","Cette année, je prends encore des cours pour pouvoir passer le C1.",gascon
"Qu'ei pròva que's passa plan :) Guillaume C. – Professor de las Escòlas L'occitan que'm permet d'escambiar dab las generacions, especiaument las ancianas, mès tanben de parlar la lenga a casa dab la mea familha (la mairana per exemple).","C'est bien la preuve que ça se passe bien :) Guillaume C. – Professeur des Ecoles L'occitan me permet d'échanger avec les générations, en particulier les anciennes, mais aussi de parler la langue à la maison avec ma famille (ma grand-mère, par exemple).",gascon
E tanben de transméter la lenga a las navèras generacions a l'escòla : qu'ei un apèr de tribalh puishque l'emplegui cada dia en classa.,Et aussi transmettre la langue aux nouvelles générations à l'école : c'est un outil de travail puisque je l'emploie tous les jours en classe.,gascon
"Lo CFPÒC que'm permetó d'obtiéner l'abilitacion e lo nivèu de qui cau deu DCL dab ua formacion de grana qualitat, un acompanhement, ua escota, conselhs...","Le CFPÒC m'a permis d'obtenir l'habilitation et le niveau exigé du DCL avec une formation de grande qualité, un accompagnement, une écoute, des conseils...",gascon
Ua ubertura culturau au sens larga de l'occitan mei gran qu'aví dejà.,Une ouverture culturelle au sens large de l'occitan encore plus grande que celle que j'avais déjà.,gascon
"Tà'n saber mei a perpaus deu dispositiu Ensenhar Professor, visitatz lo site de l'OPLO Per questions relativas ad aquera formacion, contactatz-nse.","Pour en savoir plus sur le dispositif Ensenhar Professeur, visitez le site de l'OPLO Pour toute question relative à cette formation, contactez-nous.",gascon
Autò-avaloracion,Auto-évaluation,gascon
La grasilha d'autò-avaloracion qui trobaratz ací-devath n'ei pas un document oficiau.,La grille d'auto-évaluation que vous trouverez ci-dessous n'est pas un document officiel.,gascon
"Qu'ei estada mesa au punt peu CFPÒC Novèla Aquitània entà que los formadors deu Centre de Formacion ajan ua idea mei o mensh clara deu nivèu de lenga de cada persona susceptibla de seguir los cors o los estagis deu ""Programa Parlar"" e atau poder posicionar-las mei aisidament en un grop.",Elle a été mise au point par le CFPÒC Nouvelle-Aquitaine afin que les formateurs du Centre de Formation aient une idée plus précise du niveau de langue de chaque personne susceptible de suivre les cours ou les stages du  Programme PARLAR  et ainsi pouvoir les positionner plus facilement dans un groupe.,gascon
Votre navigateur ne permet pas la lecture de fichier mp3 Que precisi lo men nivèu de lenga en foncion deu tèxte qui vieni d'escotar (ua sola responsa possibla per item) :,Votre navigateur ne permet pas la lecture de fichier mp3 Je précise mon niveau de langue en fonction du texte que je viens d'écouter (une seule réponse possible par item) :,gascon
CARNAVAL QU'EI ARRIBAT !,Carnaval qu'ei arribat !,gascon
"Qu'ei lo dia D de las festivitats, deu 8 au 11 de heurèr de 2018, arretrobatz tot lo programa suu site dedicat.","C'est le jour J des festivités, du 8 au 11 février 2018, retrouvez tout le programme sur le site consacré.",gascon
Purmèra etapa uei : la Caça a l'Ors !,Première étape aujourd'hui : la Chasse à l'Ours !,gascon
Bon Carnaval a tots !,Bon Carnaval à tous !,gascon
Mencions legaus,Mentions légales,gascon
Realizacion deu site : Novae Communication Technopôle Hélioparc 2 avienguda Pierre Angot 64000 Pau Tel : 05 59 30 91 78 Corric : contact@novae-communication.com Site realizat dab Wordpress Responsable de publicacion : CFPÒC Novèla Aquitània 10 avienguda Kennedy 64300 Ortès Tel : 05 59 67 20 75 Fax : 05 59 69 26 64 Corric : aquitania@cfpoc.com Drets d'autor – Copyright L'ensemble d'aqueste site que relhèva de la legislacion francesa e internacionau suu dret d'autor e sus la proprietat intellectuau.,Réalisation du site : Novae Communication Technopôle Hélioparc 2 avenue Pierre Angot 64000 Pau Tél : 05 59 30 91 78 Mail : contact@novae-communication.com Site réalisé avec Wordpress Responsable de publication : CFPOC Nouvelle-Aquitaine 10 avenue Kennedy 64300 Orthez Tél : 05 59 67 20 75 Fax : 05 59 69 26 64 Mail : aquitania@cfpoc.com Droits d'auteur – Copyright L'ensemble de ce site relève de la législation française et internationale sur le droit d'auteur et la propriété intellectuelle.,gascon
"Tots los drets de reproduccion que son reservats, quan seré per çò qui ei deus documents fotografics.","Tous droits de reproduction sont réservés, y compris pour les documents photographiques.",gascon
Los documents fotografics que son proprietat privada deu CFPÒC Novèla Aquitània.,Les documents photographiques sont propriété privé du CFPÒC Nouvelle-Aquitaine.,gascon
Lo CFPÒC Novèla Aquitània que detien totas las autorizacions de cada persona presenta sus aqueste site.,Le CFPÒC Nouvelle-Aquitaine détient toutes les autorisations de chaque personne présente sur ce site.,gascon
La reproduccion de tot o partida d'aqueste site sus un supòrt electronic quau que sia qu'ei formaument defenuda lhevat autorizacion exprèssa deu director de la publicacion.,La reproduction de tout ou partie de ce site sur un support électronique quel qu'il soit est formellement interdite sauf autorisation expresse du directeur de la publication.,gascon
Creative Commons License Las informacions suu site deu CFPÒC Novèla Aquitània que son mesas a disposicion segon los tèrmes de la licéncia Creative Commons Paternitat-Pas d'Utilizacion Comerciau-Pas de Modificacion 2.0 França.,Creative Commons License Les informations sur le site du CFPÒC Nouvelle-Aquitaine sont mises à disposition selon les termes de la licence Creative Commons Paternité-Pas d'Utilisation Commerciale-Pas de Modification 2.0 France.,gascon
Las autorizacions per delà lo camp d'aquesta licéncia que pòden estar obtienudas a aquitania@cfpoc.com,Les autorisations au-delà du champ de cette licence peuvent être obtenues à aquitania@cfpoc.com.,gascon
Remesa deus diplòmas deu CFPÒC Novèla Aquitània,Remise des diplômes du CFPÒC Nouvelle-Aquitaine,gascon
Dimèrcs lo 19 de seteme de 2018 que's tienerà a comptar de 18h30 la ceremonia de remesa deus diplòmas deu CFPÒC Novèla Aquitània au Parlament de Navarra a Pau.,Le mercredi 19 septembre 2018 se déroulera à partir de 18h30 la cérémonie de remise des diplômes du CFPÒC Nouvelle-Aquitaine au Parlement de Navarre à Pau.,gascon
"Aquesta que's debanarà en preséncia de Juliette Minvielle, mairina de la promocion 2018.","Celle-ci aura lieu en présence de Juliette Minvielle, marraine de la promotion 2018.",gascon
Que felicitam tots los qui s'i son escaduts e tots los candidats qui passèn un diplòma que son plan segur convidats.,Nous félicitons tout ceux qui ont réussi et tous les candidats qui ont passé un diplôme sont bien sûr invités.,gascon
"La ceremonia que serà seguida per un veire de l'amistat auherit peu Conselh Departamentau deus Pirenèus Atlantics, un moment agradiu tà partatjar amassa en tot har víver la lenga !","La cérémonie sera suivie par un verre de l'amitié offert le Conseil Départemental des Pyrénées Atlantiques, un moment agréable pour partager ensemble tout en faisant vivre la langue !",gascon
Emission Ràdio País : Lo cors de Clara,Emission Ràdio País : Le cours de Claire,gascon
"Qu'ei lo gran tornar de 2018 : l'emission ""Lo cors de Clara"", qui consisteish en un cors de mieja-òra enregistrat e difusat a l'antena que torna préner l'aviada dab Joseta.","C'est le grand retour de 2018 : l'émission ""Le cours de Claire"" qui consiste en un cours d'une demi-heure enregistrée et diffusée à l'antenne reprend avec Josette.",gascon
Arretrobatz las emissions suu noste navèth Soundcloud en podcast o sus la categoria Multimèdia > Audiò deu noste site !,"Retrouvez les émissions sur notre nouveau Soundcloud en podcast, ou bien sur la catégorie Multimédia > Audio de notre site !",gascon
Suspresas de las nombrosas que v'i atenen !,De nombreuses surprises vous attendent !,gascon
Remesa deus diplòmas 2017,Remise des diplômes 2017,gascon
"Dimèrcs qui vien, lo 20 de seteme de 2017, que's tienerà la remesa oficiau deus diplòmas A2, B1, B2 & C1 au Parlament de Navarra, a Pau, a 18h30.","Mercredi prochain, le 20 septembre 2017, aura lieu la remise officielle des diplômes A2, B1, B2 & C1 au Parlement de Navarre, à Pau, à 18h30.",gascon
"Qu'averam lo privilègi d'ua mairina de las màgers, Domenja Lekuona, qui balharà aus laureats lo lor diplòma valentament obtienut, seguit d'un veire de l'amistat auherit peu Conselh Departamentau deus Pirenèus Atlantics.","Nous aurons le privilège d'une marraine de choix, Domenja Lekuona, qui remettra aux lauréats en main propre leur diplôme vaillament acquis, suivi d'un verre de l'amitié offert par le Conseil Départemental des Pyrénées Atlantiques.",gascon
"Òsca aus braves diplomats, qu'esperam arretrobar-v'i nombrós !","Encore bravo aux diplômés, nous espérons vous y retrouver nombreux !",gascon
La lenga en expansion en lo maine socio-economic !,La langue en expansion dans le milieu socio-économique !,gascon
